,kcat,data_type,MW,kcat_MW
3HAD160_num1,8.881378260869566,Other_species,16583.188199999993,1928.034667008751
1P2CBXLR,141318.02073871862,fill,35142.5612,14476602.082701562
1PPDCRc,55700.95950199999,Brenda_SA,35142.5612,5705999.999999999
1PY4h3cAH,141318.02073871862,fill,34074.39470000002,14930415.613791864
23CTI1,141318.02073871862,fill,154897.43920000066,3284398.2268971223
23CTI2,141318.02073871862,fill,154897.43920000066,3284398.2268971223
23CTI3,141318.02073871862,fill,154897.43920000066,3284398.2268971223
24DECOAR,141318.02073871862,fill,147869.1804000006,3440506.488797614
2AACLPGT160,141318.02073871862,fill,72239.23430000026,7042500.928880765
2AACLPGT161,141318.02073871862,fill,72239.23430000026,7042500.928880765
2AACLPGT180,141318.02073871862,fill,72239.23430000026,7042500.928880765
2AACLPGT181,141318.02073871862,fill,72239.23430000026,7042500.928880765
2AACLPPEAT160,141318.02073871862,fill,72239.23430000026,7042500.928880765
2AACLPPEAT161,141318.02073871862,fill,72239.23430000026,7042500.928880765
2AACLPPEAT180,141318.02073871862,fill,72239.23430000026,7042500.928880765
2AACLPPEAT181,141318.02073871862,fill,72239.23430000026,7042500.928880765
2AGPE160tipp,141318.02073871862,fill,72239.23430000026,7042500.928880765
2AGPE161tipp,141318.02073871862,fill,72239.23430000026,7042500.928880765
2AGPE180tipp,141318.02073871862,fill,72239.23430000026,7042500.928880765
2AGPE181tipp,141318.02073871862,fill,72239.23430000026,7042500.928880765
2AGPG160tipp,141318.02073871862,fill,72239.23430000026,7042500.928880765
2AGPG161tipp,141318.02073871862,fill,72239.23430000026,7042500.928880765
2AGPG180tipp,141318.02073871862,fill,72239.23430000026,7042500.928880765
2AGPG181tipp,141318.02073871862,fill,72239.23430000026,7042500.928880765
2DHGLCK,4.982,Other_species,33614.710800000015,533.5521137370604
2DHGLCNkt_tpp,141318.02073871862,fill,47448.37140000008,10722072.426270593
34HPPOR,4.121416666666667,Other_species,40043.215400000045,370.52718798400946
3AIBT2,141318.02073871862,fill,48529.06950000007,10483301.656121518
3HAACOAT100,141318.02073871862,fill,33913.93520000004,15001056.989086492
3HAACOAT120,141318.02073871862,fill,33913.93520000004,15001056.989086492
3HAACOAT121,141318.02073871862,fill,33913.93520000004,15001056.989086492
3HAACOAT140,141318.02073871862,fill,33913.93520000004,15001056.989086492
3HAACOAT141,141318.02073871862,fill,33913.93520000004,15001056.989086492
3HAACOAT60,141318.02073871862,fill,33913.93520000004,15001056.989086492
3HAACOAT80,141318.02073871862,fill,33913.93520000004,15001056.989086492
3HAD100_num1,8.881378260869566,Other_species,16583.188199999993,1928.034667008751
3HAD120_num1,8.881378260869566,Other_species,37580.848000000005,850.7780808759406
3HAD140_num1,8.881378260869566,Other_species,16583.188199999993,1928.034667008751
ACOAD31f,141318.02073871862,fill,89194.20540000047,5703788.406184785
ACOAD32f,141318.02073871862,fill,89194.20540000047,5703788.406184785
ACOAD33f,141318.02073871862,fill,89194.20540000047,5703788.406184785
ACOAD34f,141318.02073871862,fill,89194.20540000047,5703788.406184785
ACOAD3f_num1,19.693501666666666,Other_species,89194.20540000047,794.8566353840697
ACOAD5f_num1,19.693501666666666,Other_species,89194.20540000047,794.8566353840697
ACOAD6f_num1,19.693501666666666,Other_species,89194.20540000047,794.8566353840697
ACOAD7f_num1,19.693501666666666,Other_species,89194.20540000047,794.8566353840697
ACOAD8f_num1,141318.02073871862,fill,89194.20540000047,5703788.406184785
ACOATA,0.044333333333333336,Other_species,95238.49480000007,1.675792969378175
ACODA_num1,1314.0,Other_species,41425.18280000003,114191.40919276756
ACONCt4pp,141318.02073871862,fill,105545.57290000003,4820144.139455298
ACONCtex_num1,141318.02073871862,fill,93286.77980000016,5453558.111343298
ACONTa_num1,202.78,Other_species,198293.13980000129,3681.4586764639816
ACONTb_num1,202.78,Other_species,187217.9266000014,3899.2419863707355
ACOTA,1.185,Other_species,86979.84940000004,49.04584256500217
ACPPAT120,141318.02073871862,fill,78898.12319999999,6448123.909991653
ACPPAT140,141318.02073871862,fill,78898.12319999999,6448123.909991653
ACPPAT141,141318.02073871862,fill,78898.12319999999,6448123.909991653
ACPPAT160,141318.02073871862,fill,78898.12319999999,6448123.909991653
ACPPAT161,141318.02073871862,fill,78898.12319999999,6448123.909991653
ACPPAT180,141318.02073871862,fill,78898.12319999999,6448123.909991653
ACPPAT181,141318.02073871862,fill,78898.12319999999,6448123.909991653
ACPS1,0.11,Database,25717.052000000018,15.398343480426906
ACS_num1,1059.35,Other_species,71795.7614000002,53118.17753074193
ACS2,24.290714285714287,Other_species,826411.4448000026,105.81481171250492
ACSERtpp,141318.02073871862,fill,374174.84640000015,1359644.7745061112
ACSPHAC100_num1,141318.02073871862,fill,123622.66760000025,4115304.1309989174
ACSPHAC101_num1,141318.02073871862,fill,123622.66760000025,4115304.1309989174
ACSPHAC120_num1,141318.02073871862,fill,123622.66760000025,4115304.1309989174
ACSPHAC121_num1,141318.02073871862,fill,123622.66760000025,4115304.1309989174
ACSPHAC121d6_num1,141318.02073871862,fill,123622.66760000025,4115304.1309989174
ACSPHAC140_num1,141318.02073871862,fill,123622.66760000025,4115304.1309989174
ACSPHAC141_num1,141318.02073871862,fill,123622.66760000025,4115304.1309989174
ACSPHAC141d5_num1,141318.02073871862,fill,123622.66760000025,4115304.1309989174
ACSPHAC142_num1,141318.02073871862,fill,123622.66760000025,4115304.1309989174
ACSPHAC160_num1,141318.02073871862,fill,62124.43690000013,8189126.5345116705
ACSPHAC40_num1,141318.02073871862,fill,123622.66760000025,4115304.1309989174
ACSPHAC50_num1,141318.02073871862,fill,123622.66760000025,4115304.1309989174
ACSPHAC60_num1,141318.02073871862,fill,123622.66760000025,4115304.1309989174
ACSPHAC70_num1,141318.02073871862,fill,123622.66760000025,4115304.1309989174
ACSPHAC80_num1,141318.02073871862,fill,123622.66760000025,4115304.1309989174
ACSPHAC90_num1,141318.02073871862,fill,123622.66760000025,4115304.1309989174
ACSPHACP100_num1,141318.02073871862,fill,123622.66760000025,4115304.1309989174
ACSPHACP40_num1,141318.02073871862,fill,123622.66760000025,4115304.1309989174
ACSPHACP50_num1,141318.02073871862,fill,123622.66760000025,4115304.1309989174
ACSPHACP60_num1,141318.02073871862,fill,123622.66760000025,4115304.1309989174
ACSPHACP70_num1,141318.02073871862,fill,123622.66760000025,4115304.1309989174
ACSPHACP80_num1,141318.02073871862,fill,123622.66760000025,4115304.1309989174
ACSPHACP90_num1,141318.02073871862,fill,123622.66760000025,4115304.1309989174
ACSPHACT40_num1,141318.02073871862,fill,123622.66760000025,4115304.1309989174
ACSPHACT60_num1,141318.02073871862,fill,123622.66760000025,4115304.1309989174
ALGE9,141318.02073871862,fill,115870.44079999997,4390635.53350517
ALGL,141318.02073871862,fill,83057.34300000012,6125224.529026726
ALGL2,141318.02073871862,fill,83057.34300000012,6125224.529026726
ALGSex1,141318.02073871862,fill,109124.48480000027,4662059.8080421435
ALGSex10,141318.02073871862,fill,109124.48480000027,4662059.8080421435
ALGSex11,141318.02073871862,fill,109124.48480000027,4662059.8080421435
ALGSex12,141318.02073871862,fill,109124.48480000027,4662059.8080421435
ALGSex13,141318.02073871862,fill,109124.48480000027,4662059.8080421435
ALGSex2,141318.02073871862,fill,109124.48480000027,4662059.8080421435
ALGSex3,141318.02073871862,fill,109124.48480000027,4662059.8080421435
ALGSex4,141318.02073871862,fill,109124.48480000027,4662059.8080421435
ALGSex5,141318.02073871862,fill,109124.48480000027,4662059.8080421435
ALGSex6,141318.02073871862,fill,109124.48480000027,4662059.8080421435
ALGSex7,141318.02073871862,fill,109124.48480000027,4662059.8080421435
ALGSex8,141318.02073871862,fill,109124.48480000027,4662059.8080421435
ALGSex9,141318.02073871862,fill,109124.48480000027,4662059.8080421435
ALLTAMH_num1,18.0,Other_species,31545.4835,2054.1767888896047
ALLTN,703.8131814818182,Other_species,211886.13720000023,11957.9670799461
ALLTNRA,141318.02073871862,fill,25798.245599999995,19720134.560599234
ALLTNt2rpp,141318.02073871862,fill,55313.598000000005,9197464.873996932
ALPATE160pp,141318.02073871862,fill,63788.338400000066,7975515.3907471355
ALPATE161pp,141318.02073871862,fill,63788.338400000066,7975515.3907471355
ALPATE180pp,141318.02073871862,fill,63788.338400000066,7975515.3907471355
ALPATE181pp,141318.02073871862,fill,63788.338400000066,7975515.3907471355
ALPATG160pp,141318.02073871862,fill,63788.338400000066,7975515.3907471355
ALPATG161pp,141318.02073871862,fill,63788.338400000066,7975515.3907471355
ALPATG180pp,141318.02073871862,fill,63788.338400000066,7975515.3907471355
ALPATG181pp,141318.02073871862,fill,63788.338400000066,7975515.3907471355
AM3PA,141318.02073871862,fill,42588.702799999985,11945535.816117583
AM4PA,141318.02073871862,fill,42588.702799999985,11945535.816117583
AM4PCP,141318.02073871862,fill,33219.13320000001,15314814.856740056
AMAOTr,62.62433333125,Other_species,104904.92880000024,2149.065850111892
AMID4,133.5868518796,Brenda_SA,29732.2172,16174.800000000001
AMPMS2,141318.02073871862,fill,139452.69240000038,3648153.8355682953
AMPN,41.333333333333336,Other_species,54497.32020000005,2730.409485345664
AMPTASEAH_num1,141318.02073871862,fill,52432.797700000054,9702798.572188081
AMPTASEAL_num1,141318.02073871862,fill,52432.797700000054,9702798.572188081
AMPTASEAT_num1,141318.02073871862,fill,52432.797700000054,9702798.572188081
AMPTASEATRP_num1,141318.02073871862,fill,52432.797700000054,9702798.572188081
AMPTASECG_num1,427.5903833461538,Other_species,199146.1960000013,7729.624823193428
GLYGLYCNc_num1,141318.02073871862,fill,52432.797700000054,9702798.572188081
AMPTASEGGLN_num1,141318.02073871862,fill,52432.797700000054,9702798.572188081
AMPTASEGGLU_num1,141318.02073871862,fill,52432.797700000054,9702798.572188081
AMPTASEGM_num1,141318.02073871862,fill,52432.797700000054,9702798.572188081
GLYPHEHYc_num1,250.36461538461538,Other_species,199146.1960000013,4525.884166949438
AMPTASEGS_num1,141318.02073871862,fill,52432.797700000054,9702798.572188081
AMPTASEHG_num1,141318.02073871862,fill,52432.797700000054,9702798.572188081
AMPTASEHH_num1,141318.02073871862,fill,52432.797700000054,9702798.572188081
AMPTASEPG_num1,141318.02073871862,fill,52432.797700000054,9702798.572188081
ANHMK,141318.02073871862,fill,152941.0148,3326412.31212353
ANPRT,0.8697687096774194,Other_species,74488.7254000001,42.03545352702069
ANS,3.4,Database,152163.9998000002,80.43952588054921
ANS2,3.4,Database,152163.9998000002,80.43952588054921
AOXSr2,912.6105895625,Other_species,82715.50160000009,39719.255265025145
AP4AH,56.242,Other_species,65205.55780000005,3105.1218152450165
APCt5_num1,141318.02073871862,fill,206947.07630000095,2458333.23067529
APCt6_num1,141318.02073871862,fill,206947.07630000095,2458333.23067529
APENTAMAH2,141318.02073871862,fill,29311.014400000007,17356781.574212145
APG3PAT120,141318.02073871862,fill,20394.204900000008,24945560.62145805
APG3PAT140,141318.02073871862,fill,20394.204900000008,24945560.62145805
APG3PAT141,141318.02073871862,fill,20394.204900000008,24945560.62145805
APG3PAT160,141318.02073871862,fill,20394.204900000008,24945560.62145805
APG3PAT161,141318.02073871862,fill,20394.204900000008,24945560.62145805
APG3PAT180,141318.02073871862,fill,20394.204900000008,24945560.62145805
APG3PAT181,141318.02073871862,fill,20394.204900000008,24945560.62145805
APRAUR,0.21666666666666667,Other_species,39816.40920000004,19.58991319588908
APSR_num1,0.8716,Other_species,59718.39970000002,52.54260019965
APSR2_num1,141318.02073871862,fill,37121.96650000001,13704685.463238778
ARBTNabcpp_num1,141318.02073871862,fill,102231.80840000007,4976385.360110549
ARBTNtonex,141318.02073871862,fill,131081.5643000006,3881132.1590200514
ARBt3ipp,141318.02073871862,fill,42258.98090000008,12038739.785591612
ARGDr,192195.95178533334,Brenda_SA,185846.20640000002,3723000.0
ARGDC,75.25742857142858,Other_species,284169.94160000107,953.3969051466415
ARGDCpp,75.25742857142858,Other_species,284169.94160000107,953.3969051466415
ARGORNt7pp_num1,141318.02073871862,fill,51061.24390000004,9963425.012828304
ARGSL,401.496,Other_species,51626.139800000135,27997.165885333077
ARGTRS,5.546278666666667,Other_species,63667.89570000023,313.6055146864219
ARGt2pp,141318.02073871862,fill,50736.8124000001,10027135.142991088
ARGtex,141318.02073871862,fill,46119.457700000065,11031024.648396643
AROH,2.700108,Other_species,40816.25980000004,238.14991495129573
ARUH,358.73333333333335,Other_species,42461.09510000007,30414.66540037489
ASAD,220.97826086956522,Other_species,81343.03919999997,9779.83791796207
ASNN_num1,268.0355793103448,Other_species,69598.77080000004,13864.154128383554
ASNNpp,268.0355793103448,Other_species,154430.27320000014,6248.309126977834
ASNS1,2.037777777777778,Other_species,133059.80020000073,55.13310548319883
ASO3t2pp_num1,141318.02073871862,fill,90783.53239999997,5603933.458083717
ASO4rt2rpp_num1,141318.02073871862,fill,104849.98960000018,4852121.365011429
ASP3H,141318.02073871862,fill,36904.22140000005,13785546.893000873
ASPCT,116004.02251153348,Brenda_SA,480237.4437000006,869600.0
ASPK,20.913636363636364,Other_species,44604.46880000007,1687.9270829718027
ASPO1,10.6,Database,710572.4100000021,53.70318276219011
ASPO3,141318.02073871862,fill,710572.4100000021,715964.858049281
ASPO6,10.6,Database,710572.4100000021,53.70318276219011
ASPSALy,141318.02073871862,fill,632585.5824000007,804230.9037920724
ASPT,131.90357142857144,Other_species,618743.3736000003,767.4471798866259
BZt1pp,141318.02073871862,fill,94076.79120000004,5407761.767488801
BZt2_pp,141318.02073871862,fill,46297.527700000086,10988597.014422998
BZtex,141318.02073871862,fill,91220.60640000002,5577082.796715402
CACOAHA,141318.02073871862,fill,31015.152000000035,16403107.573336622
CAFFCOA,15.104081318681319,Other_species,137072.86680000054,396.6845811037822
CARBSARAH,141318.02073871862,fill,45513.4026,11177913.44080671
