metname,inchikey,Canonical_SMILES
lgnccoa,NA,noinchikey_inpubchem
pa_pf_18_0_18_0,NA,noinchikey_inpubchem
ps_pf_18_0_20_4,NA,noinchikey_inpubchem
ahcys,ZJUKTBDSGOFHSH-WFMPWKQPSA-N,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CSCCC(C(=O)O)N)O)O)N
s7p,JDTUMPKOJBQPKX-GBNDHIKLSA-L,C(C(C(C(C(C(=O)CO)O)O)O)O)OP(=O)([O-])[O-]
pyam5p,ZMJGSOSNSPKHNH-UHFFFAOYSA-M,CC1=NC=C(C(=C1O)C[NH3+])COP(=O)([O-])[O-]
cdpdag_pf_16_0_18_0,NA,noinchikey_inpubchem
Lcyst,XVOYSCVBGLVSOL-REOHCLBHSA-M,C(C(C(=O)[O-])[NH3+])S(=O)(=O)[O-]
pdx5p,WHOMFKWHIQZTHY-UHFFFAOYSA-L,CC1=NC=C(C(=C1O)CO)COP(=O)([O-])[O-]
succ,KDYFGRWQOYBRFD-UHFFFAOYSA-L,C(CC(=O)[O-])C(=O)[O-]
ppi_m,NA,noinchikey_inpubchem
frdp_m,NA,noinchikey_inpubchem
lpchol_pf_18_1,NA,noinchikey_inpubchem
phpyr,BTNMPGBKDVTSJY-UHFFFAOYSA-M,C1=CC=C(C=C1)CC(=O)C(=O)[O-]
3dsphgn,KBUNOSOGGAARKZ-KRWDZBQOSA-O,CCCCCCCCCCCCCCCC(=O)C(CO)[NH3+]
lgt__S,VDYDCVUWILIYQF-CSMHCCOUSA-M,CC(C(=O)SCC(C(=O)NCC(=O)[O-])NC(=O)CCC(C(=O)[O-])[NH3+])O
dxyl5p_h,NA,noinchikey_inpubchem
h2o2_m,NA,noinchikey_inpubchem
pail3p_pf_18_0_18_1,NA,noinchikey_inpubchem
r1p,YXJDFQJKERBOBM-TXICZTDVSA-L,C(C1C(C(C(O1)OP(=O)([O-])[O-])O)O)O
gacpail,NA,noinchikey_inpubchem
uppg3_h,NA,noinchikey_inpubchem
2p4c2me_h,NA,noinchikey_inpubchem
dsbgrd_r,NA,noinchikey_inpubchem
adp_h,NA,noinchikey_inpubchem
h2o2,MHAJPDPJQMAIIY-UHFFFAOYSA-N,OO
gly_m,NA,noinchikey_inpubchem
his__L,HNDVDQJCIGZPNO-YFKPBYRVSA-N,C1=C(NC=N1)CC(C(=O)O)N
ru5p__D,FNZLKVNUWIIPSJ-UHNVWZDZSA-L,C(C(C(C(=O)CO)O)O)OP(=O)([O-])[O-]
ahcys_m,NA,noinchikey_inpubchem
mmet,YDBYJHTYSHBBAU-YFKPBYRVSA-O,C[S+](C)CCC(C(=O)O)N
thf,MSTNYGQPCMXVAQ-RYUDHWBXSA-L,C1C(NC2=C(N1)NC(=NC2=O)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)[O-])C(=O)[O-]
4mhetz,BKAWJIRCKVUVED-UHFFFAOYSA-N,CC1=C(SC=N1)CCO
dag_pf_18_0_16_0,NA,noinchikey_inpubchem
dag_pf_18_1_20_4,NA,noinchikey_inpubchem
dag_pf_18_1_16_0,NA,noinchikey_inpubchem
4pyrdx,NA,noinchikey_inpubchem
orn,AHLPHDHHMVZTML-BYPYZUCNSA-O,C(CC(C(=O)[O-])[NH3+])C[NH3+]
sprm,PFNFFQXMRSDOHW-UHFFFAOYSA-R,C(CC[NH2+]CCC[NH3+])C[NH2+]CCC[NH3+]
acald,IKHGUXGNUITLKF-UHFFFAOYSA-N,CC=O
lgn,NA,noinchikey_inpubchem
chtn,NA,noinchikey_inpubchem
dag,NA,noinchikey_inpubchem
uppg1_h,NA,noinchikey_inpubchem
lgt__S_h,NA,noinchikey_inpubchem
35cdamp,MKMZAENVDZADSW-RRKCRQDMSA-M,noinchikey_inpubchem
2ohph_m,NA,noinchikey_inpubchem
lpe_pf_18_2,NA,noinchikey_inpubchem
ivcoa_m,NA,noinchikey_inpubchem
phe__L,COLNVLDHVKWLRT-QMMMGPOBSA-N,C1=CC=C(C=C1)CC(C(=O)O)N
pchol_pf_16_0_18_1,NA,noinchikey_inpubchem
nadh_m,NA,noinchikey_inpubchem
2mp2coa,NPALUEYCDZWBOV-NDZSKPAWSA-J,CC(=C)C(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O
icit_m,NA,noinchikey_inpubchem
cu2,JPVYNHNXODAKFH-UHFFFAOYSA-N,[Cu+2]
2fe2s_h,NA,noinchikey_inpubchem
o2_l,NA,noinchikey_inpubchem
gam,MSWZFWKMSRAUBD-IVMDWMLBSA-O,C(C1C(C(C(C(O1)O)[NH3+])O)O)O
acgam1p,FZLJPEPAYPUMMR-RTRLPJTCSA-L,noinchikey_inpubchem
icit,ODBLHEXUDAPZAU-UHFFFAOYSA-K,C(C(C(C(=O)[O-])O)C(=O)[O-])C(=O)[O-]
lpchol_pf_16_0,NA,noinchikey_inpubchem
grxrd_h,NA,noinchikey_inpubchem
3hbcoa__R,NA,noinchikey_inpubchem
nadh_h,NA,noinchikey_inpubchem
thmpp,AYEKOFBPNLCAJY-UHFFFAOYSA-L,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCOP(=O)([O-])OP(=O)([O-])[O-]
coa_m,NA,noinchikey_inpubchem
glyald_h,NA,noinchikey_inpubchem
mthgxl,AIJULSRZWUXGPQ-UHFFFAOYSA-N,CC(=O)C=O
pydx,RADKZDMFGJYCBB-UHFFFAOYSA-N,CC1=NC=C(C(=C1O)C=O)CO
grxox_h,NA,noinchikey_inpubchem
o2_h,NA,noinchikey_inpubchem
h_h,NA,noinchikey_inpubchem
h2o_m,NA,noinchikey_inpubchem
dol12manp_r,NA,noinchikey_inpubchem
cholp,YHHSONZFOIEMCP-UHFFFAOYSA-M,C[N+](C)(C)CCOP(=O)([O-])[O-]
thbpt4acam,NA,noinchikey_inpubchem
orot,PXQPEWDEAKTCGB-UHFFFAOYSA-M,C1=C(NC(=O)NC1=O)C(=O)[O-]
dag_pf_16_0_20_4,NA,noinchikey_inpubchem
atp_m,NA,noinchikey_inpubchem
etha,HZAXFHJVJLSVMW-UHFFFAOYSA-O,C(CO)[NH3+]
glu__L_h,NA,noinchikey_inpubchem
naglc2p_L_dolp11,NA,noinchikey_inpubchem
gcald,WGCNASOHLSPBMP-UHFFFAOYSA-N,C(C=O)O
tddec2eACP_h,NA,noinchikey_inpubchem
6pgl,IJOJIVNDFQSGAB-SQOUGZDYSA-L,C(C1C(C(C(C(=O)O1)O)O)O)OP(=O)([O-])[O-]
ins,UGQMRVRMYYASKQ-KQYNXXCUSA-N,C1=NC(=O)C2=C(N1)N(C=N2)C3C(C(C(O3)CO)O)O
ocACP_h,NA,noinchikey_inpubchem
h2o_h,NA,noinchikey_inpubchem
pa_pf_18_1_18_1,NA,noinchikey_inpubchem
succ_m,NA,noinchikey_inpubchem
pydam,NHZMQXZHNVQTQA-UHFFFAOYSA-O,CC1=NC=C(C(=C1O)C[NH3+])CO
35cgmp,ZOOGRGPOEVQQDX-UUOKFMHZSA-M,C1C2C(C(C(O2)N3C=NC4=C3NC(=NC4=O)N)O)OP(=O)(O1)[O-]
udp,XCCTYIAWTASOJW-XVFCMESISA-K,C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)([O-])OP(=O)([O-])[O-])O)O
crm_pf_18_1_18_0,NA,noinchikey_inpubchem
dolp12,NA,noinchikey_inpubchem
cdpchol,RZZPDXZPRHQOCG-OJAKKHQRSA-M,C[N+](C)(C)CCOP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=CC(=NC2=O)N)O)O
orot5p,KYOBSHFOBAOFBF-XVFCMESISA-K,C1=C(N(C(=O)NC1=O)C2C(C(C(O2)COP(=O)([O-])[O-])O)O)C(=O)[O-]
no3,NHNBFGGVMKEFGY-UHFFFAOYSA-N,[N+](=O)([O-])[O-]
gtp,XKMLYUALXHKNFT-UUOKFMHZSA-J,C1=NC2=C(N1C3C(C(C(O3)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O)O)NC(=NC2=O)N
h_g,NA,noinchikey_inpubchem
frdp,VWFJDQUYCIWHTN-YFVJMOTDSA-K,CC(=CCCC(=CCCC(=CCOP(=O)([O-])OP(=O)([O-])[O-])C)C)C
gthox_h,NA,noinchikey_inpubchem
nad_m,NA,noinchikey_inpubchem
tdecoa,NA,noinchikey_inpubchem
cbp,FFQKYPRQEYGKAF-UHFFFAOYSA-L,C(=O)(N)OP(=O)([O-])[O-]
dctp,RGWHQCVHVJXOKC-SHYZEUOFSA-J,C1C(C(OC1N2C=CC(=NC2=O)N)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O
ppi_h,NA,noinchikey_inpubchem
no2_m,NA,noinchikey_inpubchem
dhcrm_pf_18_0_18_0,NA,noinchikey_inpubchem
mg2,JLVVSXFLKOJNIY-UHFFFAOYSA-N,[Mg+2]
ficytC_m,NA,noinchikey_inpubchem
cmp_h,NA,noinchikey_inpubchem
5aop_h,NA,noinchikey_inpubchem
hdca_h,NA,noinchikey_inpubchem
4c2me_h,NA,noinchikey_inpubchem
h_m,NA,noinchikey_inpubchem
23dpg,XOHUEYCVLUUEJJ-UWTATZPHSA-I,C(C(C(=O)[O-])OP(=O)([O-])[O-])OP(=O)([O-])[O-]
chsterol,HVYWMOMLDIMFJA-DPAQBDIFSA-N,CC(C)CCCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C
mi145p,NA,noinchikey_inpubchem
pydxn,LXNHXLLTXMVWPM-UHFFFAOYSA-N,CC1=NC=C(C(=C1O)CO)CO
3hpalmACP_h,NA,noinchikey_inpubchem
thr__L,AYFVYJQAPQTCCC-GBXIJSLDSA-N,CC(C(C(=O)O)N)O
adn,OIRDTQYFTABQOQ-KQYNXXCUSA-N,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)O)O)N
gluside_18_1_18_0,NA,noinchikey_inpubchem
pail34p_pf_18_0_18_1,NA,noinchikey_inpubchem
ocdca,QIQXTHQIDYTFRH-UHFFFAOYSA-M,CCCCCCCCCCCCCCCCCC(=O)[O-]
2shchc,QJYRAJSESKVEAE-PSASIEDQSA-L,C1=CC(C(C(=C1)C(=O)CCC(=O)[O-])C(=O)[O-])O
dcamp,OFBHPPMPBOJXRT-DPXQIYNJSA-J,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)([O-])[O-])O)O)NC(CC(=O)[O-])C(=O)[O-]
fe2,CWYNVVGOOAEACU-UHFFFAOYSA-N,[Fe+2]
cdp,ZWIADYZPOWUWEW-XVFCMESISA-K,C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)([O-])OP(=O)([O-])[O-])O)O
xu5p__D,FNZLKVNUWIIPSJ-RFZPGFLSSA-L,C(C(C(C(=O)CO)O)O)OP(=O)([O-])[O-]
fe2_h,NA,noinchikey_inpubchem
dcaACP_h,NA,noinchikey_inpubchem
pa_pf_16_0_18_1,NA,noinchikey_inpubchem
lac__D,JVTAAEKCZFNVCJ-UWTATZPHSA-M,CC(C(=O)[O-])O
myrsACP_h,NA,noinchikey_inpubchem
pchol_pf_16_0_18_2,NA,noinchikey_inpubchem
pydx5p,NGVDGCNFYWLIFO-UHFFFAOYSA-L,CC1=NC=C(C(=C1O)C=O)COP(=O)([O-])[O-]
gthrd_m,NA,noinchikey_inpubchem
4ppcys,XQYALQVLCNHCFT-CBAPKCEASA-K,CC(C)(COP(=O)([O-])[O-])C(C(=O)NCCC(=O)NC(CS)C(=O)[O-])O
Hb,NA,noinchikey_inpubchem
lys__L,KDXKERNSBIXSRK-YFKPBYRVSA-O,C(CC[NH3+])CC(C(=O)O)N
lald__D,BSABBBMNWQWLLU-GSVOUGTGSA-N,CC(C=O)O
ppgpp,BUFLLCUFNHESEH-UUOKFMHZSA-I,C1=NC2=C(N1C3C(C(C(O3)COP(=O)([O-])OP(=O)(O)[O-])OP(=O)([O-])OP(=O)([O-])[O-])O)NC(=NC2=O)N
pa_pf_16_0_18_2,NA,noinchikey_inpubchem
uri,DRTQHJPVMGBUCF-XVFCMESISA-N,C1=CN(C(=O)NC1=O)C2C(C(C(O2)CO)O)O
mlthf,QYNUQALWYRSVHF-OLZOCXBDSA-L,C1C2CN(CN2C3=C(N1)NC(=NC3=O)N)C4=CC=C(C=C4)C(=O)NC(CCC(=O)[O-])C(=O)[O-]
clpn,NA,noinchikey_inpubchem
6pthp,WBJZXBUVECZHCE-SCSAIBSYSA-N,CC(=O)C(=O)C1CNC2=C(N1)C(=O)N=C(N2)N
lac__L,JVTAAEKCZFNVCJ-REOHCLBHSA-M,CC(C(=O)[O-])O
gdp_m,NA,noinchikey_inpubchem
6hmhptpp,FCQGJGLSOWZZON-UHFFFAOYSA-K,C1C(=NC2=C(N1)NC(=NC2=O)N)COP(=O)([O-])OP(=O)([O-])[O-]
pyr_h,NA,noinchikey_inpubchem
pyr,LCTONWCANYUPML-UHFFFAOYSA-M,CC(=O)C(=O)[O-]
pail345p_pf_18_0_18_1,NA,noinchikey_inpubchem
lipoate,AGBQKNBQESQNJD-SSDOTTSWSA-M,C1CSSC1CCCCC(=O)[O-]
malACP_h,NA,noinchikey_inpubchem
2oph_m,NA,noinchikey_inpubchem
glyc__R,RBNPOMFGQQGHHO-UWTATZPHSA-M,C(C(C(=O)[O-])O)O
cit_m,NA,noinchikey_inpubchem
xan,LRFVTYWOQMYALW-UHFFFAOYSA-N,C1=NC2=C(N1)C(=O)NC(=O)N2
alpa_pf_16_0,NA,noinchikey_inpubchem
dol11manp,NA,noinchikey_inpubchem
dag_pf_18_1_18_0,NA,noinchikey_inpubchem
fmet__L,NA,noinchikey_inpubchem
q8_m,NA,noinchikey_inpubchem
pe_pf_16_0_18_1,NA,noinchikey_inpubchem
met__L,FFEARJCKVFRZRR-BYPYZUCNSA-N,CSCCC(C(=O)O)N
sphgn,OTKJDMGTUTTYMP-ZWKOTPCHSA-O,CCCCCCCCCCCCCCCC(C(CO)[NH3+])O
ps_pf_18_0_18_1,NA,noinchikey_inpubchem
dsbcox_r,NA,noinchikey_inpubchem
akg_m,NA,noinchikey_inpubchem
xtp,CAEFEWVYEZABLA-UUOKFMHZSA-J,C1=NC2=C(N1C3C(C(C(O3)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O)O)NC(=O)NC2=O
glucys,RITKHVBHSGLULN-WHFBIAKZSA-M,C(CC(=O)NC(CS)C(=O)[O-])C(C(=O)[O-])[NH3+]
4ahmmp,VUTBELPREDJDDH-UHFFFAOYSA-N,CC1=NC=C(C(=N1)N)CO
dhcrm_pf_18_0_24_0,NA,noinchikey_inpubchem
cholp_g,NA,noinchikey_inpubchem
ipdp_h,NA,noinchikey_inpubchem
succoa_m,NA,noinchikey_inpubchem
dcacoa,NA,noinchikey_inpubchem
dump,JSRLJPSBLDHEIO-SHYZEUOFSA-L,C1C(C(OC1N2C=CC(=O)NC2=O)COP(=O)([O-])[O-])O
dna5mtc,NA,noinchikey_inpubchem
for,BDAGIHXWWSANSR-UHFFFAOYSA-M,C(=O)[O-]
crm_pf_18_1_16_0,NA,noinchikey_inpubchem
alpa_pf_18_1,NA,noinchikey_inpubchem
urdglyc,NWZYYCVIOKVTII-SFOWXEAESA-M,C(C(=O)[O-])(NC(=O)N)O
doldp11,NA,noinchikey_inpubchem
focytC_m,NA,noinchikey_inpubchem
lpchol_pf_18_2,NA,noinchikey_inpubchem
hmz_l,NA,noinchikey_inpubchem
2dda7p,PJWIPEXIFFQAQZ-PUFIMZNGSA-K,C(C(C(C(COP(=O)([O-])[O-])O)O)O)C(=O)C(=O)[O-]
cdpdag_pf_18_1_18_1,NA,noinchikey_inpubchem
nadph_m,NA,noinchikey_inpubchem
dag_pf_18_1_18_1,NA,noinchikey_inpubchem
psd5p,NA,noinchikey_inpubchem
pail3p_pf_16_0_18_1,NA,noinchikey_inpubchem
mag181,NA,noinchikey_inpubchem
adp,XTWYTFMLZFPYCI-KQYNXXCUSA-K,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)([O-])OP(=O)([O-])[O-])O)O)N
tag_pf_18_0_18_0_18_1,NA,noinchikey_inpubchem
accoa_m,NA,noinchikey_inpubchem
dag_pf_20_4_18_0,NA,noinchikey_inpubchem
orot_m,NA,noinchikey_inpubchem
coa_h,NA,noinchikey_inpubchem
val__L,KZSNJWFQEVHDMF-BYPYZUCNSA-N,CC(C)C(C(=O)O)N
ppbng_h,NA,noinchikey_inpubchem
cadprib,NA,noinchikey_inpubchem
ca2,BHPQYMZQTOCNFJ-UHFFFAOYSA-N,[Ca+2]
cdpdag_pf_18_0_18_0,NA,noinchikey_inpubchem
mthgxl_h,NA,noinchikey_inpubchem
nmettyam_h,NA,noinchikey_inpubchem
ethamp_g,NA,noinchikey_inpubchem
dhor__S,UFIVEPVSAGBUSI-REOHCLBHSA-M,C1C(NC(=O)NC1=O)C(=O)[O-]
3ophb_m,NA,noinchikey_inpubchem
hmbil,WDFJYRZCZIUBPR-UHFFFAOYSA-F,C1=C(C(=C(N1)CC2=C(C(=C(N2)CC3=C(C(=C(N3)CC4=C(C(=C(N4)CO)CC(=O)[O-])CCC(=O)[O-])CC(=O)[O-])CCC(=O)[O-])CC(=O)[O-])CCC(=O)[O-])CC(=O)[O-])CCC(=O)[O-]
1pyr5c,DWAKNKKXGALPNW-UHFFFAOYSA-M,C1CC(N=C1)C(=O)[O-]
dmpp,CBIDRCWHNCKSTO-UHFFFAOYSA-K,CC(=CCOP(=O)([O-])OP(=O)([O-])[O-])C
akg_h,NA,noinchikey_inpubchem
dhor__S_m,NA,noinchikey_inpubchem
lipopb_m,NA,noinchikey_inpubchem
dxyl5p,AJPADPZSRRUGHI-RFZPGFLSSA-L,CC(=O)C(C(COP(=O)([O-])[O-])O)O
lpchol_pf_20_4,NA,noinchikey_inpubchem
hexACP_h,NA,noinchikey_inpubchem
thex2eACP_h,NA,noinchikey_inpubchem
mal__L_m,NA,noinchikey_inpubchem
fadh2,YPZRHBJKEMOYQH-UYBVJOGSSA-L,CC1=CC2=C(C=C1C)N(C3=C(N2)C(=O)NC(=O)N3)CC(C(C(COP(=O)([O-])OP(=O)([O-])OCC4C(C(C(O4)N5C=NC6=C(N=CN=C65)N)O)O)O)O)O
hco3,BVKZGUZCCUSVTD-UHFFFAOYSA-M,C(=O)(O)[O-]
acglu,RFMMMVDNIPUKGG-YFKPBYRVSA-L,CC(=O)NC(CCC(=O)[O-])C(=O)[O-]
ribflv,AUNGANRZJHBGPY-SCRDCRAPSA-M,CC1=CC2=C(C=C1C)N(C3=NC(=NC(=O)C3=N2)[O-])CC(C(C(CO)O)O)O
ser__L_h,NA,noinchikey_inpubchem
ichor,NTGWPRCCOQCMGE-YUMQZZPRSA-L,C=C(C(=O)[O-])OC1C=CC=C(C1O)C(=O)[O-]
g3pc,SUHOQUVVVLNYQR-MRVPVSSYSA-N,C[N+](C)(C)CCOP(=O)([O-])OCC(CO)O
thym,RWQNBRDOKXIBIV-UHFFFAOYSA-N,CC1=CNC(=O)NC1=O
mag180,NA,noinchikey_inpubchem
pe_pf_18_1_18_2,NA,noinchikey_inpubchem
pppi,UNXRWKVEANCORM-UHFFFAOYSA-I,[O-]P(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-]
2mahmp,AGQJQCFEPUVXNK-UHFFFAOYSA-K,CC1=NC=C(C(=N1)N)COP(=O)([O-])OP(=O)([O-])[O-]
ser__L_m,NA,noinchikey_inpubchem
oaa,KHPXUQMNIQBQEV-UHFFFAOYSA-L,C(C(=O)C(=O)[O-])C(=O)[O-]
h2o,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O
stcoa,SIARJEKBADXQJG-LFZQUHGESA-J,CCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O
ps_pf_20_4_20_4,NA,noinchikey_inpubchem
adp_m,NA,noinchikey_inpubchem
ipdp,NUHSROFQTUXZQQ-UHFFFAOYSA-K,CC(=C)CCOP(=O)([O-])OP(=O)([O-])[O-]
gtp_m,NA,noinchikey_inpubchem
f6p,BGWGXPAPYGQALX-ARQDHWQXSA-L,C(C1C(C(C(O1)(CO)O)O)O)OP(=O)([O-])[O-]
fdred_h,NA,noinchikey_inpubchem
3haACP_h,NA,noinchikey_inpubchem
hcys__L,FFFHZYDWPBMWHY-UHFFFAOYSA-N,C(CS)C(C(=O)O)N
4nphp,NA,noinchikey_inpubchem
pchol_pf_16_0_18_0,NA,noinchikey_inpubchem
arg__L,ODKSFYDXXFIFQN-BYPYZUCNSA-O,C(CC(C(=O)[O-])[NH3+])C[NH+]=C(N)N
palmACP_h,NA,noinchikey_inpubchem
