metname,inchikey,Canonical_SMILES
uagmda,PNWZQTONLRRPST-KLDRQJOASA-J,CC(C(=O)NC(CCC(=O)NC(CCCC(C(=O)[O-])[NH3+])C(=O)NC(C)C(=O)NC(C)C(=O)[O-])C(=O)[O-])NC(=O)C(C)OC1C(C(OC(C1O)CO)OP(=O)([O-])OP(=O)([O-])OCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)NC(=O)C
hxa,FUZZWVXGSFPDMH-UHFFFAOYSA-M,CCCCCC(=O)[O-]
pg141,NA,noinchikey_inpubchem
rml1p,KNYGWWDTPGSEPD-OTWZMJIISA-L,CC(C(C(C(=O)COP(=O)([O-])[O-])O)O)O
3ohexACP,NA,noinchikey_inpubchem
tdecoa,NA,noinchikey_inpubchem
kdo8p,IZZNRKJLBIYBJN-HXUQBWEZSA-K,C1C(C(C(OC1(C(=O)[O-])O)C(COP(=O)([O-])[O-])O)O)O
ni2,VEQPNABPJHWNSG-UHFFFAOYSA-N,[Ni+2]
3hpp,ALRHLSYJTWAHJZ-UHFFFAOYSA-M,C(CO)C(=O)[O-]
pe140,NA,noinchikey_inpubchem
hcys__L,FFFHZYDWPBMWHY-UHFFFAOYSA-N,C(CS)C(C(=O)O)N
2amsa,XMTCKNXTTXDPJX-REOHCLBHSA-N,C(=O)C(C(=O)O)N
galt1p,GACTWZZMVMUKNG-DPYQTVNSSA-L,C(C(C(C(C(COP(=O)([O-])[O-])O)O)O)O)O
murein5p4p,YJNGRCZHKAYCMA-VZNOAHCOSA-E,noinchikey_inpubchem
3ophb,UTIBHEBNILDQKX-LQOKPSQISA-M,CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCC1=C(C=CC(=C1)C(=O)[O-])O)C)C)C)C)C)C)C)C
e4p,NGHMDNPXVRFFGS-IUYQGCFVSA-L,C(C(C(C=O)O)O)OP(=O)([O-])[O-]
chtbs,NA,noinchikey_inpubchem
stcoa,SIARJEKBADXQJG-LFZQUHGESA-J,CCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O
trnagln,NA,noinchikey_inpubchem
sufse,NA,noinchikey_inpubchem
pa161,NA,noinchikey_inpubchem
anhm,NA,noinchikey_inpubchem
fald,WSFSSNUMVMOOMR-UHFFFAOYSA-N,C=O
man,WQZGKKKJIJFFOK-QTVWNMPRSA-N,C(C1C(C(C(C(O1)O)O)O)O)O
ACP,NA,noinchikey_inpubchem
oc2coa,CPSDNAXXKWVYIY-NTLMCJQISA-J,CCCCCC=CC(=O)SCCN=C(CCN=C(C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O)[O-])[O-]
cdpdddecg,NA,noinchikey_inpubchem
dmso,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,CS(=O)C
2dhp,PKVVTUWHANFMQC-UHFFFAOYSA-M,CC(C)(CO)C(=O)C(=O)[O-]
pgp180,UZNYMWWMHBZMLI-IOLBBIBUSA-K,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC(COP(=O)([O-])[O-])O)OC(=O)CCCCCCCCCCCCCCCCC
trdox,NA,noinchikey_inpubchem
ps120,NA,noinchikey_inpubchem
2tdecg3p,NA,noinchikey_inpubchem
cph4,QSIYONWVWDSRRO-UHFFFAOYSA-M,C1C(NC2=C(N1)NC(=NC2=O)N)C(=O)[O-]
phetrna,NA,noinchikey_inpubchem
ctbtcoa,WAUPBDVHJXXZGW-HXPULJKESA-K,CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])C(C(=O)NCCC(=O)NCCSC(=O)C=CC[N+](C)(C)C)O
icolipaBR1,NA,noinchikey_inpubchem
uppg3,HUHWZXWWOFSFKF-UHFFFAOYSA-F,C1C2=C(C(=C(N2)CC3=C(C(=C(N3)CC4=C(C(=C(N4)CC5=C(C(=C1N5)CCC(=O)[O-])CC(=O)[O-])CC(=O)[O-])CCC(=O)[O-])CC(=O)[O-])CCC(=O)[O-])CC(=O)[O-])CCC(=O)[O-]
dhpppn,QZDSXQJWBGMRLU-UHFFFAOYSA-M,C1=CC(=C(C(=C1)O)O)CCC(=O)[O-]
3oddecACP,NA,noinchikey_inpubchem
asntrna,NA,noinchikey_inpubchem
6pgl,IJOJIVNDFQSGAB-SQOUGZDYSA-L,C(C1C(C(C(C(=O)O1)O)O)O)OP(=O)([O-])[O-]
apg141,NA,noinchikey_inpubchem
mi1p__D,INAPMGSXUVUWAF-UOTPTPDRSA-L,noinchikey_inpubchem
btd_RR,NA,noinchikey_inpubchem
udcpo4,NA,noinchikey_inpubchem
cbm,KXDHJXZQYSOELW-UHFFFAOYSA-M,C(=O)(N)[O-]
cyan,LELOWRISYMNNSU-UHFFFAOYSA-N,C#N
pydam,NHZMQXZHNVQTQA-UHFFFAOYSA-O,CC1=NC=C(C(=C1O)C[NH3+])CO
quln,GJAWHXHKYYXBSV-UHFFFAOYSA-L,C1=CC(=C(N=C1)C(=O)[O-])C(=O)[O-]
2shchc,QJYRAJSESKVEAE-PSASIEDQSA-L,C1=CC(C(C(=C1)C(=O)CCC(=O)[O-])C(=O)[O-])O
2ommbl,HDSGDGSLNMIMKU-KFSSTAEESA-N,CC1=C(C(=C(C=C1O)OC)O)CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C
pgp120,NA,noinchikey_inpubchem
5cmhmsa,NLXIEJRQAIHYPN-IOBHVTPZSA-L,noinchikey_inpubchem
feroxB,NA,noinchikey_inpubchem
t3c11vaceACP,NA,noinchikey_inpubchem
hco3,BVKZGUZCCUSVTD-UHFFFAOYSA-M,C(=O)(O)[O-]
murein5px4p,NQXCJQVWBSGGNW-UHFFFAOYSA-E,noinchikey_inpubchem
glu__D,WHUUTDBJXJRKMK-GSVOUGTGSA-M,C(CC(=O)O)C(C(=O)[O-])N
dhmpt,NA,noinchikey_inpubchem
4mop,BKAJNAXTPSGJCU-UHFFFAOYSA-M,CC(C)CC(=O)C(=O)[O-]
trnamet,NA,noinchikey_inpubchem
hphhlipa,OCKKDDJUVZAABC-XSAOWLIJSA-G,noinchikey_inpubchem
trnatyr,NA,noinchikey_inpubchem
g3pc,SUHOQUVVVLNYQR-MRVPVSSYSA-N,C[N+](C)(C)CCOP(=O)([O-])OCC(CO)O
acac,WDJHALXBUFZDSR-UHFFFAOYSA-M,CC(=O)CC(=O)[O-]
clpn161,UYSHBKYVDAZLKJ-GMUISZSCSA-L,noinchikey_inpubchem
actACP,NA,noinchikey_inpubchem
4ppcys,XQYALQVLCNHCFT-CBAPKCEASA-K,CC(C)(COP(=O)([O-])[O-])C(C(=O)NCCC(=O)NC(CS)C(=O)[O-])O
micit,HHKPKXCSHMJWCF-WVBDSBKLSA-K,CC(C(CC(=O)[O-])C(=O)[O-])(C(=O)[O-])O
udpglcur,HDYANYHVCAPMJV-LXQIFKJMSA-K,C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)([O-])OP(=O)([O-])OC3C(C(C(C(O3)C(=O)[O-])O)O)O)O)O
dms,QMMFVYPAHWMCMS-UHFFFAOYSA-N,CSC
rib__D,HMFHBZSHGGEWLO-SOOFDHNKSA-N,C(C1C(C(C(O1)O)O)O)O
pppi,UNXRWKVEANCORM-UHFFFAOYSA-I,[O-]P(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-]
pe181,NA,noinchikey_inpubchem
3hcddec5eACP,NA,noinchikey_inpubchem
2dda7p,PJWIPEXIFFQAQZ-PUFIMZNGSA-K,C(C(C(C(COP(=O)([O-])[O-])O)O)O)C(=O)C(=O)[O-]
histrna,NA,noinchikey_inpubchem
4abutn,DZQLQEYLEYWJIB-UHFFFAOYSA-O,C(CC=O)C[NH3+]
glyc,PEDCQBHIVMGVHV-UHFFFAOYSA-N,C(C(CO)O)O
xmp,DCTLYFZHFGENCW-UUOKFMHZSA-L,C1=NC2=C(N1C3C(C(C(O3)COP(=O)([O-])[O-])O)O)NC(=O)NC2=O
pgp141,NA,noinchikey_inpubchem
salchs4fe,NA,noinchikey_inpubchem
clpn141,NA,noinchikey_inpubchem
gggagicolipa,DJHBKVISRABJNG-HEIPHTFDSA-C,CCCCCCCCCCCCCC(=O)OC(CCCCCCCCCCC)CC(=O)OC1C(C(OC(C1OP(=O)([O-])[O-])COC2(CC(C(C(O2)C(CO)O)OC3C(C(C(C(O3)C(CO)O)OP(=O)([O-])[O-])OC4C(C(C(C(O4)C(COC5C(C(C(C(O5)C(CO)O)O)O)O)O)OP(=O)([O-])[O-])OC6C(C(C(C(O6)COC7C(C(C(C(O7)CO)O)O)O)O)OC8C(C(C(C(O8)CO)O)O)OC9C(C(C(C(O9)CO)O)O)O)O)O)O)OC1(CC(C(C(O1)C(CO)O)OC1C(C(C(C(O1)C)O)O)O)OC1(CC(C(C(O1)C(CO)O)O)O)C(=O)[O-])C(=O)[O-])C(=O)[O-])OCC1C(C(C(C(O1)OP(=O)(O)O)N=C(CC(CCCCCCCCCCC)O)[O-])OC(=O)CC(CCCCCCCCCCC)O)O)N=C(CC(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)[O-]
sucorn,VWXQFHJBQHTHMK-LURJTMIESA-M,C(CC(C(=O)[O-])NC(=O)CCC(=O)[O-])C[NH3+]
ala__L,QNAYBMKLOCPYGJ-REOHCLBHSA-N,CC(C(=O)O)N
gdpmann,MVMSCBBUIHUTGJ-GDJBGNAASA-L,C1=NC2=C(N1C3C(C(C(O3)COP(=O)([O-])OP(=O)([O-])OC4C(C(C(C(O4)CO)O)O)O)O)O)NC(=NC2=O)N
na1,FKNQFGJONOIPTF-UHFFFAOYSA-N,[Na+]
ctbt,GUYHPGUANSLONG-SNAWJCMRSA-N,C[N+](C)(C)CC=CC(=O)[O-]
nh4,QGZKDVFQNNGYKY-UHFFFAOYSA-O,[NH4+]
bz,WPYMKLBDIGXBTP-UHFFFAOYSA-M,C1=CC=C(C=C1)C(=O)[O-]
suchms,GNISQJGXJIDKDJ-YFKPBYRVSA-M,C(COC(=O)CCC(=O)[O-])C(C(=O)[O-])[NH3+]
glutar,JFCQEDHGNNZCLN-UHFFFAOYSA-L,C(CC(=O)[O-])CC(=O)[O-]
btal,ZTQSAGDEMFDKMZ-UHFFFAOYSA-N,CCCC=O
12dgr180,NA,noinchikey_inpubchem
cpe160,DTFRUHREBAYLCS-UHFFFAOYSA-M,CCCCCCC1CC1CCCCCCCC(=O)N(CCOP(=O)([O-])OCC(CO)O)C(=O)CCCCCCCC2CC2CCCCCC
cl,VEXZGXHMUGYJMC-UHFFFAOYSA-M,[Cl-]
udp,XCCTYIAWTASOJW-XVFCMESISA-K,C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)([O-])OP(=O)([O-])[O-])O)O
adocbip,MQCMBMUJJHSGIF-QMUWONGRSA-K,noinchikey_inpubchem
dopa,VYFYYTLLBUKUHU-UHFFFAOYSA-O,C1=CC(=C(C=C1CC[NH3+])O)O
13ppd,YPFDHNVEDLHUCE-UHFFFAOYSA-N,C(CO)CO
cenchddd,AEUBLTTWYCDTGM-HXOXMVQHSA-M,C1=CC(C(C(=C1)C=CC(=O)[O-])O)O
mpt,HPEUEJRPDGMIMY-IFQPEPLCSA-K,C(C1C(=C(C2C(O1)NC3=C(N2)C(=O)N=C(N3)N)[S-])S)OP(=O)([O-])[O-]
tdec2eACP,NA,noinchikey_inpubchem
ohpb,MZJFVXDTNBHTKZ-UWTATZPHSA-K,C(C(C(=O)C(=O)[O-])O)OP(=O)([O-])[O-]
moadcoo,NA,noinchikey_inpubchem
indole,SIKJAQJRHWYJAI-UHFFFAOYSA-N,C1=CC=C2C(=C1)C=CN2
pgp161,PTJJTQQVMKSSOK-WXUKJITCSA-K,CCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)([O-])OCC(COP(=O)([O-])[O-])O)OC(=O)CCCCCCCC=CCCCCCC
tmao,UYPYRKYUKCHHIB-UHFFFAOYSA-N,C[N+](C)(C)[O-]
3ohcoa,NFOYYXQAVVYWKV-HDRQGHTBSA-J,CCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O
amob,UOKVQQMBGVMXPU-CJPDYEHRSA-N,C[S+](CCC(=O)C(=O)[O-])CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O
na15dap,QZBYOYPROVGOGE-UHFFFAOYSA-Q,C(CC[NH3+])CC[NH2+]CCC[NH3+]
iletrna,NA,noinchikey_inpubchem
glyc__R,RBNPOMFGQQGHHO-UWTATZPHSA-M,C(C(C(=O)[O-])O)O
lcts,GUBGYTABKSRVRQ-QKKXKWKRSA-N,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O
paps,GACDQMDRPRGCTN-KQYNXXCUSA-J,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)([O-])OS(=O)(=O)[O-])OP(=O)([O-])[O-])O)N
3hhexACP,NA,noinchikey_inpubchem
2ohph,YGTMSXVYLRCOLD-MGDAWYEDSA-N,noinchikey_inpubchem
xyl__D,SRBFZHDQGSBBOR-IOVATXLUSA-N,C1C(C(C(C(O1)O)O)O)O
13dpg,LJQLQCAXBUHEAZ-UWTATZPHSA-J,C(C(C(=O)OP(=O)([O-])[O-])O)OP(=O)([O-])[O-]
murein3px4p,LOVDDQLBOGPFKC-UHFFFAOYSA-H,noinchikey_inpubchem
moadcosh,NA,noinchikey_inpubchem
adn,OIRDTQYFTABQOQ-KQYNXXCUSA-N,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)O)O)N
3hpppn,QVWAEZJXDYOKEH-UHFFFAOYSA-M,C1=CC(=CC(=C1)O)CCC(=O)[O-]
4mpetz,OCYMERZCMYJQQO-UHFFFAOYSA-L,CC1=C(SC=N1)CCOP(=O)([O-])[O-]
icit,ODBLHEXUDAPZAU-UHFFFAOYSA-K,C(C(C(C(=O)[O-])O)C(=O)[O-])C(=O)[O-]
ttdceap,NA,noinchikey_inpubchem
acetol,XLSMFKSTNGKWQX-UHFFFAOYSA-N,CC(=O)CO
ps140,NA,noinchikey_inpubchem
ugmda,IMWOXEZVYQDRDF-MCZXNMLPSA-J,CC(C(=O)NC(CCC(=O)NC(CCCC(C(=O)[O-])[NH3+])C(=O)NC(C)C(=O)NC(C)C(=O)[O-])C(=O)[O-])NC(=O)C(C)OC1C(C(OC(C1O)CO)OP(=O)([O-])OP(=O)([O-])OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)NC(=O)C
abt__D,HEBKCHPVOIAQTA-QWWZWVQMSA-N,C(C(C(C(CO)O)O)O)O
4c2me,YFAUKWZNPVBCFF-XHIBXCGHSA-L,CC(CO)(C(COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=CC(=NC2=O)N)O)O)O)O
duri,MXHRCPNRJAMMIM-SHYZEUOFSA-N,C1C(C(OC1N2C=CC(=O)NC2=O)CO)O
2hh24dd,NA,noinchikey_inpubchem
citr__L,RHGKLRLOHDJJDR-BYPYZUCNSA-N,C(CC(C(=O)O)N)CNC(=O)N
4hba,BVJSUAQZOZWCKN-UHFFFAOYSA-N,C1=CC(=CC=C1CO)O
5drib,WDRISBUVHBMJEF-MROZADKFSA-N,CC(C(C(C=O)O)O)O
cu2,JPVYNHNXODAKFH-UHFFFAOYSA-N,[Cu+2]
lipopb,NA,noinchikey_inpubchem
cdec3eACP,NA,noinchikey_inpubchem
apg181,NA,noinchikey_inpubchem
trnasecys,NA,noinchikey_inpubchem
g3ps,ZWZWYGMENQVNFU-UHNVWZDZSA-M,C(C(COP(=O)([O-])OCC(C(=O)[O-])[NH3+])O)O
malttr,FYGDTMLNYKFZSV-PXXRMHSHSA-N,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O)CO)CO)O)O)O)O
thptdn,IDAICLIJTRXNER-UHFFFAOYSA-N,C1CNC2=NC=NC=C2N1
5aop,ZGXJTSGNIOSYLO-UHFFFAOYSA-N,C(CC(=O)O)C(=O)CN
ragund,ORYXFVQODWYDMG-JXWMOMLFSA-L,CC1C(C(C(C(O1)OC2C(C(OC(C2O)CO)OP(=O)(O)OP(=O)([O-])OCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)N=C(C)[O-])O)O)O
betald,SXKNCCSPZDCRFD-UHFFFAOYSA-N,C[N+](C)(C)CC=O
1odecg3p,LAYXSTYJRSVXIH-HXUWFJFHSA-L,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])[O-])O
amet,MEFKEPWMEQBLKI-AIRLBKTGSA-O,C[S+](CCC(C(=O)O)N)CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O
trnaleu,NA,noinchikey_inpubchem
aacald,LYIIBVSRGJSHAV-UHFFFAOYSA-O,C(C=O)[NH3+]
2agpg120,NA,noinchikey_inpubchem
frulysp,NA,noinchikey_inpubchem
xylu__L,ZAQJHHRNXZUBTE-WVZVXSGGSA-N,C(C(C(C(=O)CO)O)O)O
2odec11eg3p,NA,noinchikey_inpubchem
acgam1p,FZLJPEPAYPUMMR-RTRLPJTCSA-L,noinchikey_inpubchem
clpn120,NA,noinchikey_inpubchem
apg120,AJCVDIXUOBZCPE-ZESVVUHVSA-M,CCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)O
apg161,NA,noinchikey_inpubchem
hx2coa,OINXHIBNZUUIMR-IXUYQXAASA-J,CCCC=CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O
3hadpcoa,OTEACGAEDCIMBS-NOTSHUFBSA-I,CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])C(C(=O)NCCC(=O)NCCSC(=O)CC(CCC(=O)[O-])O)O
acmum6p,NMEMTQKUEVNSPV-MKFCKLDKSA-K,CC(C(=O)[O-])OC1C(C(OC(C1O)COP(=O)([O-])[O-])O)NC(=O)C
pro__L,ONIBWKKTOPOVIA-BYPYZUCNSA-N,C1CC(NC1)C(=O)O
trnahis,NA,noinchikey_inpubchem
gln__L,ZDXPYRJPNDTMRX-VKHMYHEASA-N,C(CC(=O)N)C(C(=O)O)N
2hymeph,CQRYARSYNCAZFO-UHFFFAOYSA-N,C1=CC=C(C(=C1)CO)O
fecrm,GGUNGDGGXMHBMJ-OCIDDWSYSA-N,CC(=O)N(CCCC1C(=O)NC(C(=O)NC(C(=O)NCC(=O)NCC(=O)NCC(=O)N1)CCCN(C(=O)C)[O-])CCCN(C(=O)C)[O-])[O-].[Fe+3]
5aptn,JJMDCOVWQOJGCB-UHFFFAOYSA-N,C(CCN)CC(=O)O
alaala,DEFJQIDDEAULHB-QWWZWVQMSA-N,CC(C(=O)NC(C)C(=O)O)N
5cmhm,HJIBROWPWNLWHX-IKENXXAYSA-K,C(C(=CC=C(C(=O)O)[O-])C(=O)[O-])C(=O)[O-]
ipdp,NUHSROFQTUXZQQ-UHFFFAOYSA-K,CC(=C)CCOP(=O)([O-])OP(=O)([O-])[O-]
glutcoa,SYKWLIJQEHRDNH-CKRMAKSASA-I,CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])C(C(=O)NCCC(=O)NCCSC(=O)CCCC(=O)[O-])O
murein5p3p,SBOXLYQXPDGZLN-UHFFFAOYSA-G,noinchikey_inpubchem
lyx__L,SRBFZHDQGSBBOR-AEQNFAKKSA-N,C1C(C(C(C(O1)O)O)O)O
no2,IOVCWXUNBOPUCH-UHFFFAOYSA-M,N(=O)[O-]
alac__S,NMDWGEGFJUBKLB-YFKPBYRVSA-M,CC(=O)C(C)(C(=O)[O-])O
acmalt,IJVLHLCOMOKFHH-DURRTVQMSA-N,CC(=O)OCC1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O
asptrna,NA,noinchikey_inpubchem
thmpp,AYEKOFBPNLCAJY-UHFFFAOYSA-L,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCOP(=O)([O-])OP(=O)([O-])[O-]
rml,QZNPNKJXABGCRC-FUTKDDECSA-N,CC(C(C(C(=O)CO)O)O)O
s17bp,OKHXOUGRECCASI-SHUUEZRQSA-J,C(C(C(C(C(C(=O)COP(=O)([O-])[O-])O)O)O)O)OP(=O)([O-])[O-]
lystrna,NA,noinchikey_inpubchem
